idFrom,idTo,vehicleType,month,day,hour,minute,holiday,vacation,temperature,pType,secondsDelay
9,4,0,2,3,6,35,0,0,7,2,196
4,7,0,12,7,10,54,0,0,-7,0,127
19,18,2,5,5,22,6,0,0,25,0,157
18,1,2,3,3,16,4,0,0,-14,0,169
1,8,2,5,4,20,24,0,0,15,0,202
9,3,0,9,2,9,42,0,0,14,1,170
3,2,1,2,6,8,27,0,0,2,1,117
2,17,1,6,2,9,24,0,0,37,2,263
17,20,0,3,3,6,10,0,0,-9,2,163
8,14,2,2,6,16,21,0,0,-5,2,241
14,15,2,2,3,14,57,0,0,-22,2,194
16,21,0,2,3,18,2,0,0,-22,2,351
21,9,2,11,1,15,33,0,0,-15,2,149
6,5,1,1,7,15,11,0,0,-12,0,134
5,8,1,4,5,20,51,0,1,21,0,215
8,11,0,5,6,10,39,0,0,14,2,217
11,13,1,2,3,22,20,0,1,-24,2,190
12,10,1,5,4,14,4,0,0,21,2,162
10,9,1,7,3,18,21,0,1,27,0,220
9,4,1,11,2,16,24,0,0,-8,0,194
4,7,0,12,5,18,7,1,0,4,2,124
19,18,2,2,4,7,17,0,0,-22,0,220
18,1,2,10,4,19,17,0,0,20,1,160
1,8,1,10,4,22,18,0,0,17,1,199
9,3,0,9,5,14,50,0,1,16,1,165
3,2,0,9,5,16,55,0,1,19,2,107
2,17,2,5,6,7,50,0,0,17,0,225
17,20,0,3,4,22,24,0,0,-9,0,155
8,14,0,2,4,20,14,0,0,-22,0,230
14,15,2,11,3,19,54,0,0,1,0,167
16,21,2,2,5,6,25,0,0,-17,0,274
21,9,1,6,6,8,1,0,0,30,2,139
6,5,0,2,3,21,19,0,0,3,0,125
5,8,1,3,2,21,12,0,0,7,0,218
8,11,0,11,7,13,44,0,0,-12,0,199
11,13,2,7,7,17,30,0,0,27,2,196
12,10,0,8,5,14,17,0,1,29,2,140
10,9,2,1,7,14,26,0,0,-3,2,210
9,4,0,3,3,16,59,0,0,-15,0,197
4,7,2,9,5,10,11,0,0,18,2,127
19,18,1,6,1,17,9,0,1,37,0,206
18,1,0,8,6,20,27,0,0,33,0,150
1,8,2,4,7,9,57,0,0,19,0,193
9,3,1,4,3,22,52,0,0,25,2,178
3,2,2,12,1,6,49,0,1,-22,0,97
2,17,2,8,3,14,53,0,1,38,2,217
17,20,1,8,7,20,9,0,0,34,1,159
8,14,2,2,3,10,38,0,0,-24,0,256
14,15,2,10,2,17,6,0,0,25,1,165
16,21,1,3,7,9,34,0,0,-24,0,295
21,9,0,2,6,7,35,0,0,-5,0,134
6,5,2,8,5,18,44,0,1,29,2,132
5,8,2,8,6,19,11,0,0,33,1,203
8,11,2,11,1,21,9,0,0,3,1,179
11,13,2,7,5,22,51,0,1,26,0,175
12,10,1,9,3,15,25,0,1,23,0,141
10,9,1,9,4,11,35,0,0,10,0,185
9,4,2,7,7,13,15,0,0,37,2,163
4,7,0,11,2,20,37,0,0,-19,2,137
19,18,1,7,2,15,59,0,1,34,1,213
18,1,1,4,7,6,21,0,0,17,1,151
1,8,2,10,2,11,58,0,0,14,1,202
9,3,0,1,1,22,14,0,0,-20,0,148
3,2,1,4,4,15,21,1,0,25,0,102
2,17,2,1,7,17,49,0,0,-1,2,250
17,20,1,11,3,18,37,0,0,-12,2,215
8,14,0,3,4,6,23,0,0,-1,2,255
14,15,0,4,5,6,36,0,1,25,0,156
16,21,0,1,3,7,58,1,0,-7,0,312
21,9,2,1,6,7,33,0,0,-1,2,139
6,5,1,11,7,20,15,0,0,-22,2,134
5,8,2,6,3,12,16,0,1,34,0,182
8,11,2,4,1,14,41,0,1,20,2,189
11,13,1,7,6,9,35,0,0,40,1,192
12,10,0,4,4,12,50,1,0,10,2,149
10,9,0,11,7,19,14,0,0,-23,0,200
9,4,2,4,6,15,59,0,0,25,1,161
4,7,2,6,7,20,10,0,0,33,0,112
19,18,0,1,4,20,49,0,0,-20,2,206
18,1,0,11,6,9,32,0,0,-21,0,161
1,8,0,3,5,15,57,0,0,0,0,215
9,3,0,8,6,9,50,0,0,35,1,172
3,2,1,6,7,19,38,0,0,34,2,118
2,17,1,9,6,17,24,0,0,13,2,243
17,20,2,11,6,18,22,0,0,4,0,178
8,14,0,1,6,18,4,0,0,6,1,251
14,15,0,1,2,18,24,0,0,6,0,186
16,21,2,1,4,12,28,1,0,-2,2,253
21,9,2,3,5,21,43,0,0,-23,2,142
6,5,1,7,3,13,3,0,1,27,1,125
5,8,1,3,6,11,46,0,0,-24,2,206
8,11,2,7,1,13,51,0,1,38,1,183
11,13,1,11,7,17,54,0,0,-18,2,237
12,10,2,11,7,10,25,0,0,-17,2,157
10,9,0,9,2,11,27,0,1,11,2,182
9,4,1,4,4,13,59,1,0,18,1,159
4,7,1,6,1,8,31,0,0,29,0,136
19,18,2,5,6,14,37,0,0,10,1,194
18,1,0,1,1,13,47,1,0,-5,2,154
1,8,0,4,3,21,7,0,1,11,0,185
9,3,1,7,2,9,54,0,1,40,2,178
3,2,1,10,1,15,17,0,0,16,0,108
2,17,0,10,2,10,10,0,0,22,1,219
17,20,1,10,5,22,46,0,0,20,1,164
8,14,1,10,5,9,54,0,0,14,1,254
14,15,1,9,2,15,8,0,1,24,1,180
16,21,2,7,1,10,26,0,1,28,0,240
21,9,1,12,6,15,13,0,0,-7,0,142
6,5,1,6,2,17,51,0,1,34,0,141
5,8,1,11,1,10,15,0,0,6,1,220
8,11,0,2,6,19,20,0,0,-5,2,202
11,13,0,2,7,8,14,0,0,-19,2,193
12,10,1,12,4,9,37,1,0,-23,0,150
10,9,2,2,4,15,10,0,0,2,1,197
9,4,0,1,4,18,7,0,0,-16,2,181
4,7,1,4,5,12,55,1,0,20,0,115
19,18,2,7,2,21,51,0,1,39,2,180
18,1,1,4,7,19,0,0,0,12,1,160
1,8,2,5,4,14,7,0,0,21,0,192
9,3,2,7,6,10,14,0,0,27,1,167
3,2,0,8,6,21,23,0,0,31,0,95
2,17,0,12,3,6,48,1,0,2,0,201
17,20,2,2,4,7,23,0,0,-6,2,187
8,14,0,10,3,14,35,0,0,14,1,260
14,15,0,10,5,18,59,0,0,24,0,174
16,21,1,7,4,10,26,0,1,29,1,251
21,9,0,8,6,7,11,0,0,40,2,128
6,5,2,3,7,22,15,0,0,-7,0,106
5,8,1,3,6,19,4,0,0,-18,0,204
8,11,2,3,5,16,15,0,0,-17,0,191
11,13,0,7,5,21,5,0,1,30,0,165
12,10,0,2,2,21,26,0,1,-25,2,143
10,9,1,10,1,19,30,0,0,17,2,207
9,4,0,3,3,20,14,0,0,-18,0,164
4,7,1,6,6,8,56,0,0,37,2,128
19,18,1,6,4,6,45,0,0,36,2,196
18,1,2,3,1,20,28,0,0,8,1,176
1,8,2,2,6,9,27,0,0,-22,2,232
9,3,1,5,7,14,59,0,0,18,0,149
3,2,0,7,5,18,44,0,1,36,2,119
2,17,1,1,7,10,19,0,0,-6,2,233
17,20,2,12,2,22,31,0,0,-21,0,154
8,14,0,11,1,10,38,0,0,-19,2,271
14,15,2,6,2,18,59,0,1,37,1,163
16,21,2,10,4,13,7,0,0,13,1,262
21,9,2,8,6,13,26,0,0,37,1,129
6,5,1,5,1,12,41,0,0,22,1,128
5,8,0,9,2,8,25,0,1,23,1,221
8,11,2,2,5,18,49,0,0,9,2,224
11,13,1,7,3,7,53,0,1,37,0,211
12,10,2,11,7,18,48,0,0,4,1,208
10,9,1,10,7,19,23,0,0,18,0,190
9,4,0,9,7,20,47,0,0,18,1,172
4,7,0,6,4,17,32,0,1,39,2,129
19,18,1,4,2,10,17,1,0,10,2,171
18,1,1,3,6,21,4,0,0,-1,0,151
1,8,1,5,7,7,46,0,0,18,2,226
9,3,0,8,4,9,14,0,1,29,2,170
3,2,2,3,4,13,6,0,0,-7,2,117
2,17,0,8,1,22,59,0,1,28,2,203
17,20,0,6,4,15,1,0,1,28,2,144
8,14,1,5,4,17,28,0,0,21,0,235
14,15,2,4,3,18,13,1,0,14,1,153
16,21,2,2,7,14,57,0,0,1,0,267
21,9,2,12,2,7,41,0,1,-19,0,143
6,5,0,9,3,6,31,0,1,18,0,112
5,8,0,4,7,19,44,0,0,24,1,218
8,11,0,5,1,6,31,0,0,25,1,197
11,13,0,11,4,15,58,0,0,-6,0,179
12,10,0,3,5,6,26,0,0,-24,2,156
10,9,2,7,5,20,3,0,1,31,0,161
9,4,1,11,6,14,24,0,0,-3,0,176
4,7,0,6,3,6,30,0,0,29,1,128
19,18,2,6,1,9,54,0,1,31,2,183
18,1,1,5,6,6,58,0,0,13,1,170
1,8,0,9,4,19,29,0,0,13,2,226
9,3,0,1,6,10,36,0,0,7,2,168
3,2,1,12,3,21,30,1,0,-19,0,90
2,17,1,7,6,20,32,0,0,37,2,238
17,20,0,3,2,21,46,0,0,-23,2,166
8,14,2,3,6,18,57,0,0,0,2,258
14,15,1,1,2,12,42,1,0,-21,0,151
16,21,2,3,6,19,18,0,0,-3,0,278
21,9,2,1,6,11,37,0,0,-10,2,137
6,5,2,8,6,16,59,0,0,38,2,127
5,8,2,7,3,20,36,0,1,36,2,225
8,11,1,3,6,16,17,0,0,-20,2,212
11,13,0,4,5,21,2,1,0,19,2,154
12,10,2,2,5,11,33,0,0,-14,0,151
10,9,2,1,3,15,56,1,0,-10,2,188
9,4,0,7,4,9,18,0,1,35,0,146
4,7,2,7,4,8,50,0,1,32,1,122
19,18,0,11,6,6,47,0,0,-6,0,198
18,1,1,12,5,21,49,1,0,-17,0,133
1,8,2,11,3,17,17,0,0,2,1,241
9,3,2,1,5,15,50,1,0,-10,0,162
3,2,2,2,5,17,34,0,0,-3,2,118
2,17,0,4,3,15,59,1,0,21,1,206
17,20,1,8,2,9,48,0,1,29,2,153
8,14,0,8,1,9,8,0,1,39,1,225
14,15,2,6,1,12,17,0,0,35,1,179
16,21,2,8,4,15,42,0,1,34,1,278
21,9,0,4,4,13,47,1,0,21,1,117
6,5,2,5,7,17,55,0,0,11,2,151
5,8,2,2,6,21,15,0,0,-19,2,228
8,11,1,9,3,9,17,0,1,17,0,183
11,13,0,12,6,22,7,0,0,-14,0,179
12,10,1,1,7,21,54,0,0,-23,2,162
10,9,1,12,2,18,54,1,0,-9,0,202
9,4,2,12,2,17,9,0,1,2,1,169
4,7,1,10,5,16,50,0,0,17,1,131
19,18,1,12,2,10,46,1,0,-7,2,204
18,1,0,10,4,21,16,0,0,11,0,142
1,8,0,3,3,15,20,0,0,4,2,251
9,3,1,9,3,7,33,0,1,14,0,157
3,2,2,6,3,22,43,0,0,34,1,104
2,17,2,12,6,13,28,0,0,3,0,202
17,20,2,6,5,11,23,0,0,30,0,141
8,14,2,7,7,11,28,0,0,37,1,221
14,15,0,10,5,22,6,0,0,21,2,156
16,21,2,7,6,13,52,0,0,29,0,264
21,9,0,6,7,9,2,0,0,39,2,128
6,5,2,2,1,12,16,0,1,-22,0,122
5,8,2,5,4,9,0,0,0,10,0,199
8,11,1,10,1,19,55,0,0,23,2,195
11,13,1,7,5,14,20,0,1,39,2,182
12,10,2,6,1,18,42,0,0,29,1,187
10,9,1,3,3,16,35,0,0,-16,2,230
9,4,1,9,3,15,58,0,1,21,1,157
4,7,2,8,7,20,41,0,0,32,0,127
19,18,0,4,4,13,57,0,1,22,1,187
18,1,2,10,4,12,37,0,0,19,0,158
1,8,0,9,6,18,42,0,0,21,0,229
9,3,1,1,1,14,9,1,0,-13,0,176
3,2,1,2,7,7,42,0,0,5,1,105
2,17,0,8,7,6,41,0,0,37,0,198
17,20,0,9,4,18,10,0,1,20,2,163
8,14,2,11,3,18,2,0,0,-20,2,243
14,15,2,4,5,9,17,0,1,17,0,141
16,21,1,5,6,21,16,0,0,21,2,265
21,9,0,10,7,8,49,0,0,25,2,149
6,5,2,3,4,19,25,0,0,5,0,128
5,8,1,4,6,22,18,0,0,23,0,194
8,11,2,1,7,20,20,0,0,6,0,172
11,13,2,1,6,11,40,0,0,-25,0,189
12,10,2,9,7,8,16,0,0,10,0,135
10,9,1,12,6,7,17,0,0,3,2,191
9,4,0,1,2,11,21,1,0,6,2,174
4,7,2,7,2,21,20,0,1,38,1,114
19,18,1,10,7,20,27,0,0,17,2,190
18,1,1,4,3,17,9,0,0,14,1,165
1,8,1,12,4,19,13,0,1,-8,0,208
9,3,0,9,2,10,13,0,0,15,1,167
3,2,2,10,7,15,45,0,0,20,2,105
2,17,0,11,6,18,25,0,0,-14,2,245
17,20,1,11,2,15,28,0,0,-2,0,154
8,14,2,11,4,8,22,0,0,-9,2,256
14,15,2,4,6,18,15,0,0,20,2,181
16,21,0,11,4,11,44,0,0,3,0,258
21,9,1,8,7,8,56,0,0,32,0,129
6,5,0,7,7,19,16,0,0,32,1,123
5,8,1,7,1,13,44,0,1,31,0,196
8,11,0,6,5,6,44,0,0,29,0,185
11,13,1,9,7,16,59,0,0,23,2,217
12,10,1,9,4,10,40,0,1,12,2,163
10,9,2,9,7,21,42,0,0,21,0,180
9,4,1,10,4,9,29,0,0,19,1,170
4,7,0,4,6,21,43,0,0,16,0,116
19,18,0,8,3,17,8,0,1,31,1,207
18,1,2,8,4,7,1,0,1,35,0,167
1,8,0,8,4,16,58,0,1,32,1,228
9,3,1,11,4,15,2,0,0,7,1,208
3,2,2,10,5,16,10,0,0,12,0,108
2,17,1,8,3,20,44,0,1,38,1,233
17,20,1,6,1,17,57,0,0,35,0,181
8,14,1,8,3,9,54,0,1,38,2,270
14,15,2,7,7,12,54,0,0,34,1,176
16,21,2,8,3,21,44,0,1,36,2,261
21,9,2,2,2,21,35,0,1,-15,2,154
6,5,0,7,2,18,10,0,1,40,0,133
5,8,0,11,3,16,48,0,0,2,2,247
8,11,2,3,2,12,12,0,0,-21,2,204
11,13,2,5,2,9,40,0,0,11,2,209
12,10,2,6,1,6,41,0,1,40,1,155
10,9,1,7,3,19,22,0,1,29,1,176
9,4,2,7,7,9,44,0,0,39,2,186
4,7,1,11,3,18,22,0,0,-5,2,154
19,18,2,7,4,19,37,0,1,34,2,169
18,1,1,8,3,9,56,0,1,33,2,171
1,8,0,6,6,10,27,0,0,27,1,209
9,3,0,3,3,22,45,0,0,-13,0,179
3,2,2,1,5,15,21,1,0,-20,2,95
2,17,0,1,2,13,46,0,0,-4,0,219
17,20,2,1,3,6,52,0,1,-23,0,164
8,14,1,3,3,19,6,0,0,-8,2,236
14,15,2,9,4,10,25,0,1,13,1,154
16,21,0,3,7,8,56,0,0,2,2,273
21,9,2,12,3,8,7,1,0,3,0,131
6,5,2,5,2,15,42,0,0,16,2,119
5,8,0,12,2,21,5,1,0,6,1,212
8,11,1,8,1,22,41,0,1,29,1,196
11,13,0,2,5,14,13,0,1,-15,2,182
12,10,0,2,2,22,17,0,0,3,1,161
10,9,1,6,3,19,9,0,1,30,1,212
9,4,2,4,7,11,28,0,0,19,2,157
4,7,2,1,5,17,40,0,1,-2,2,131
19,18,1,9,7,16,20,0,0,18,0,203
18,1,2,1,2,22,59,1,0,-4,2,137
1,8,0,7,4,13,43,0,1,29,0,188
9,3,0,11,7,18,24,0,0,5,1,190
3,2,1,6,3,15,41,0,0,32,1,112
2,17,0,7,3,8,39,0,1,28,1,225
17,20,1,11,4,21,11,0,0,-8,2,157
8,14,1,2,6,15,37,0,0,5,2,268
14,15,0,11,1,21,18,0,0,-5,0,171
16,21,0,4,7,7,15,0,0,25,2,266
21,9,1,8,5,17,16,0,1,28,2,150
6,5,2,3,1,11,58,0,0,2,1,157
5,8,1,4,4,10,11,0,1,24,2,216
8,11,0,5,6,19,4,0,0,18,2,192
11,13,0,3,5,12,52,0,0,4,2,213
12,10,0,9,7,19,28,0,0,19,0,152
10,9,2,9,7,8,53,0,0,23,1,203
9,4,1,1,7,21,11,0,0,7,1,190
4,7,0,12,3,15,22,0,1,8,1,125
19,18,1,5,4,7,2,0,0,19,0,197
18,1,0,10,1,11,23,0,0,23,1,175
1,8,1,9,5,15,2,0,0,23,2,240
9,3,1,3,3,20,44,0,0,5,2,179
3,2,1,4,2,16,4,0,0,18,0,111
2,17,0,1,1,7,29,0,0,-19,2,275
17,20,0,5,6,22,16,0,0,19,1,144
8,14,0,12,6,8,48,0,0,-17,0,219
14,15,1,10,5,11,47,0,0,23,1,169
16,21,0,7,5,13,44,0,1,39,2,256
21,9,0,11,6,13,1,0,0,-19,2,140
6,5,1,6,6,19,50,0,0,36,1,115
5,8,1,9,7,8,56,0,0,19,1,207
8,11,2,5,5,10,11,0,0,20,0,185
11,13,0,7,4,13,49,0,1,37,1,194
12,10,0,6,4,14,44,0,1,38,0,170
10,9,0,1,7,21,30,0,0,5,1,185
9,4,0,2,4,11,38,0,1,-23,2,165
4,7,1,2,6,13,46,0,0,-14,0,136
19,18,0,5,1,6,38,0,0,23,2,193
18,1,1,11,2,11,39,0,0,7,1,181
1,8,0,12,4,18,57,1,0,2,0,242
9,3,1,6,3,19,41,0,1,26,1,179
3,2,2,2,2,14,8,0,1,-11,0,98
2,17,1,10,1,9,54,0,0,14,1,239
17,20,1,5,4,12,45,0,0,20,1,156
8,14,2,1,5,15,3,1,0,-4,2,221
14,15,1,6,3,11,29,0,0,27,1,165
16,21,1,9,4,6,31,0,1,19,0,269
21,9,0,11,7,11,48,0,0,-25,2,138
6,5,2,9,5,8,50,0,0,16,2,141
5,8,0,9,7,9,51,0,0,19,0,227
8,11,1,11,5,17,0,0,0,-25,2,203
11,13,1,5,3,19,8,0,0,23,1,224
12,10,1,2,6,21,26,0,0,-1,0,158
10,9,0,11,2,14,11,0,0,4,0,188
9,4,0,11,4,8,45,0,0,-18,2,223
4,7,0,7,6,18,33,0,0,37,0,129
19,18,2,1,3,8,37,0,1,-13,0,191
18,1,2,5,2,19,9,0,0,25,2,156
1,8,0,7,5,18,57,0,1,31,2,235
9,3,0,10,3,7,46,0,0,19,2,202
3,2,0,12,7,11,9,0,0,0,0,101
2,17,0,1,3,16,42,1,0,3,0,225
17,20,0,2,6,21,34,0,0,-2,2,164
8,14,0,7,7,8,18,0,0,35,0,223
14,15,1,12,1,6,43,1,0,4,1,154
16,21,0,4,6,21,32,0,0,12,0,263
21,9,1,7,2,6,52,0,1,34,0,134
6,5,2,3,1,10,44,0,0,-17,2,132
5,8,0,7,5,21,38,0,1,26,2,213
8,11,0,3,1,10,39,0,0,-17,0,194
11,13,0,11,5,9,59,0,0,-7,0,205
12,10,1,8,4,12,8,0,1,34,0,145
10,9,1,6,5,16,47,0,0,33,1,236
9,4,2,2,7,20,57,0,0,-7,0,165
4,7,1,8,6,14,43,0,0,31,1,132
19,18,1,2,5,17,46,0,1,-10,0,231
18,1,1,12,6,14,19,0,0,-17,0,164
1,8,1,1,5,20,5,0,1,-25,2,221
9,3,2,4,1,16,31,0,0,19,0,161
3,2,0,1,1,20,31,1,0,-18,2,112
2,17,0,1,7,19,43,0,0,-18,2,246
17,20,1,5,4,18,22,0,0,15,1,190
8,14,2,10,7,18,56,0,0,18,2,278
14,15,1,11,6,18,38,0,0,-13,0,186
16,21,0,10,1,7,57,0,0,20,2,296
21,9,0,8,4,15,27,0,1,35,0,128
6,5,2,9,6,14,18,0,0,10,2,126
5,8,1,10,3,7,33,0,0,21,0,221
8,11,2,9,7,15,0,0,0,11,2,182
11,13,0,8,1,22,1,0,1,29,1,171
12,10,2,2,7,10,6,0,0,9,1,153
10,9,1,12,1,9,32,1,0,7,0,160
9,4,1,4,2,22,46,0,1,19,1,195
4,7,0,5,3,8,58,0,0,11,2,154
19,18,2,4,1,19,47,0,0,18,2,211
18,1,2,6,7,17,1,0,0,34,2,162
1,8,2,5,5,10,32,0,0,12,1,204
9,3,1,2,7,6,57,0,0,6,0,190
3,2,2,1,7,7,29,0,0,1,2,107
2,17,0,5,7,6,51,0,0,16,0,219
17,20,2,8,5,7,59,0,1,30,0,172
8,14,1,4,7,9,52,0,0,18,2,259
14,15,2,7,7,17,46,0,0,35,1,196
16,21,0,10,6,15,5,0,0,15,1,270
21,9,0,12,4,18,3,0,0,-20,0,144
6,5,1,1,4,19,54,0,0,-7,2,148
5,8,2,7,4,17,29,0,1,28,2,192
8,11,1,12,1,20,28,0,0,-20,0,191
11,13,2,12,1,21,30,1,0,-17,0,166
12,10,0,8,3,20,44,0,1,32,0,162
10,9,0,9,6,15,6,0,0,22,2,200
9,4,0,9,6,18,27,0,0,19,2,193
4,7,2,5,6,11,11,0,0,21,1,117
19,18,1,8,6,11,17,0,0,31,0,177
18,1,0,3,2,18,5,0,0,-9,0,181
1,8,1,11,2,11,51,0,0,-14,2,240
9,3,1,6,3,6,12,0,1,38,1,158
3,2,2,10,7,18,29,0,0,14,0,108
2,17,0,4,3,7,6,1,0,10,1,253
17,20,1,1,2,10,30,1,0,8,0,140
8,14,2,1,3,13,25,1,0,-14,0,189
14,15,1,2,3,18,49,0,1,7,0,190
16,21,2,8,5,20,49,0,1,27,1,282
21,9,2,11,6,13,32,0,0,4,1,132
6,5,2,11,3,17,46,0,0,4,2,146
5,8,2,1,3,13,10,0,1,-20,0,186
8,11,0,10,1,10,16,0,0,16,0,182
11,13,1,9,3,6,50,0,0,17,1,202
12,10,2,5,3,11,17,0,0,14,0,153
10,9,1,1,2,22,5,0,1,-19,2,178
9,4,0,7,7,14,55,0,0,39,0,163
4,7,1,2,7,7,44,0,0,-17,2,129
19,18,2,1,2,18,0,1,0,-22,2,171
18,1,1,10,5,6,3,0,0,24,2,164
1,8,0,9,5,9,20,0,0,11,0,213
9,3,1,4,1,14,33,1,0,10,1,148
3,2,2,4,7,12,31,0,0,13,0,98
2,17,2,10,7,20,16,0,0,15,2,219
17,20,1,11,3,7,1,0,0,-8,2,188
8,14,0,3,1,10,29,0,0,-18,2,288
14,15,0,2,2,13,31,0,0,-5,0,177
16,21,2,8,2,8,33,0,1,28,0,260
21,9,2,8,2,6,52,0,1,29,1,134
6,5,0,3,1,14,43,0,0,1,0,138
5,8,1,4,4,6,3,1,0,10,2,209
8,11,1,3,4,21,32,0,0,-18,2,206
11,13,1,7,5,11,53,0,1,28,0,167
12,10,2,9,7,13,18,0,0,14,1,151
10,9,1,3,3,9,38,0,0,-24,2,248
9,4,1,8,7,17,19,0,0,37,0,181
4,7,1,11,6,15,35,0,0,-7,0,138
19,18,2,12,7,17,23,0,0,-4,0,205
18,1,0,4,3,10,30,1,0,12,0,142
1,8,2,2,2,9,26,0,0,-14,2,195
9,3,0,11,1,19,38,0,0,1,0,172
3,2,1,11,1,9,57,0,0,-5,0,129
2,17,1,3,7,17,22,0,0,-2,2,266
17,20,1,4,4,19,54,1,0,18,0,139
8,14,2,5,4,22,8,0,0,22,0,215
14,15,1,4,3,20,50,1,0,24,2,161
16,21,0,2,4,10,28,0,1,-13,2,265
21,9,2,11,2,11,29,0,0,-1,2,137
6,5,0,8,4,16,2,0,1,30,1,120
5,8,0,10,4,10,30,0,0,13,2,202
8,11,1,7,1,20,13,0,1,32,0,174
11,13,2,3,6,10,38,0,0,-22,2,212
12,10,1,6,1,10,29,0,0,30,0,162
10,9,2,1,7,18,9,0,0,7,2,222
9,4,2,5,3,21,21,0,0,23,0,149
4,7,0,1,4,16,14,1,0,0,2,111
19,18,1,12,1,12,24,1,0,-5,2,191
18,1,0,3,3,9,5,0,0,-8,0,161
1,8,2,1,1,10,4,0,0,9,2,220
9,3,2,3,6,17,31,0,0,-24,0,176
3,2,2,5,7,12,57,0,0,14,1,110
2,17,2,6,5,6,33,0,1,33,2,191
17,20,1,12,7,20,56,0,0,-5,2,170
8,14,0,11,6,12,10,0,0,-5,2,230
14,15,0,12,7,6,37,0,0,-7,0,167
16,21,0,8,7,17,42,0,0,32,1,332
21,9,0,6,4,6,23,0,0,37,1,150
6,5,2,5,6,8,32,0,0,12,2,111
5,8,1,6,5,9,20,0,0,38,2,224
8,11,0,9,2,20,42,0,0,19,1,179
11,13,0,11,7,8,20,0,0,-15,0,171
12,10,1,3,4,6,27,0,0,-4,0,156
10,9,1,8,1,9,2,0,1,36,2,192
9,4,0,12,7,8,31,0,0,4,2,172
4,7,0,1,4,12,47,1,0,-23,0,131
19,18,2,4,4,15,14,1,0,23,1,160
18,1,1,1,1,10,46,0,0,-18,0,166
1,8,2,9,6,10,16,0,0,14,0,200
9,3,0,5,3,8,43,0,0,23,2,201
3,2,2,7,7,16,6,0,0,37,1,104
2,17,0,6,7,6,3,0,0,40,2,235
17,20,0,7,4,6,2,0,1,27,1,154
8,14,1,8,2,17,13,0,1,35,0,261
14,15,2,8,2,9,27,0,1,26,1,153
16,21,1,2,3,20,23,0,0,5,1,259
21,9,1,5,2,13,52,0,0,22,2,162
6,5,1,1,4,6,30,0,1,9,1,118
5,8,1,9,7,15,2,0,0,12,0,194
8,11,2,1,2,6,48,0,0,2,2,222
11,13,2,9,4,11,16,0,0,25,1,176
12,10,2,4,2,13,53,0,1,25,1,162
10,9,0,11,6,21,38,0,0,-23,2,195
9,4,1,8,2,11,5,0,1,36,2,178
4,7,0,8,2,17,14,0,1,29,1,139
19,18,2,12,7,15,18,0,0,0,2,202
18,1,2,11,6,6,50,0,0,-4,2,154
1,8,2,5,6,10,48,0,0,24,1,210
9,3,2,10,4,22,55,0,0,25,2,173
3,2,0,6,6,17,17,0,0,29,0,102
2,17,2,11,2,10,0,0,0,-15,2,247
17,20,0,10,5,11,30,0,0,18,0,147
8,14,2,2,1,6,17,0,0,-19,2,243
14,15,0,6,7,10,57,0,0,31,2,181
16,21,0,1,2,20,39,1,0,-8,2,265
21,9,2,11,1,14,24,0,0,9,1,146
6,5,0,2,6,11,31,0,0,6,0,118
5,8,0,12,3,12,16,1,0,-21,2,214
8,11,1,1,2,11,21,1,0,-2,0,170
11,13,1,11,2,14,39,0,0,-3,2,224
12,10,0,12,4,14,14,0,0,-17,0,163
10,9,2,8,7,17,23,0,0,39,2,206
9,4,2,9,4,6,51,0,1,20,0,139
4,7,0,6,1,21,26,0,0,33,2,122
19,18,0,10,6,21,31,0,0,14,2,182
18,1,0,4,1,15,54,1,0,10,2,144
1,8,0,5,1,15,52,0,0,20,1,221
9,3,2,11,6,22,13,0,0,-14,0,156
3,2,0,10,4,17,50,0,0,19,2,113
2,17,2,9,4,19,38,0,0,17,2,249
17,20,0,11,6,20,9,0,0,-22,0,158
8,14,1,1,5,8,48,1,0,-5,2,243
14,15,2,1,5,14,19,0,1,-18,2,176
16,21,1,3,5,18,54,0,0,7,0,311
21,9,1,1,7,8,43,0,0,2,1,159
6,5,1,1,6,8,36,0,0,-12,2,130
5,8,0,5,7,9,44,0,0,13,0,207
8,11,0,5,3,11,4,0,0,17,0,178
11,13,2,2,4,9,12,0,0,2,1,181
12,10,1,12,6,10,5,0,0,9,2,179
10,9,0,8,5,14,16,0,1,37,1,183
9,4,0,10,5,21,56,0,0,20,0,163
4,7,2,4,3,8,32,1,0,11,1,120
19,18,2,5,5,18,46,0,0,25,2,215
18,1,1,3,3,12,18,0,0,-6,0,175
1,8,2,2,7,15,8,0,0,-18,2,201
9,3,0,7,1,11,27,0,1,39,2,160
3,2,2,6,5,17,52,0,1,35,1,125
2,17,0,5,3,6,15,0,0,11,0,206
17,20,1,12,5,15,55,1,0,-12,2,179
8,14,0,1,2,21,3,1,0,-8,0,193
14,15,0,1,6,7,17,0,0,5,1,180
16,21,2,4,6,11,58,0,0,16,0,255
21,9,0,10,7,9,2,0,0,12,1,139
6,5,0,12,6,20,36,0,0,5,0,129
5,8,0,2,4,21,50,0,1,5,0,198
8,11,2,3,3,11,40,0,0,-13,2,194
11,13,1,5,5,15,11,0,0,19,1,188
12,10,0,1,6,17,21,0,0,-14,0,169
10,9,0,8,5,6,14,0,1,29,1,183
9,4,0,2,2,6,13,0,1,-3,2,161
4,7,0,1,1,19,47,0,1,9,2,133
19,18,0,11,7,12,15,0,0,-21,0,186
18,1,1,2,5,10,18,0,1,8,1,161
